gis_cleared_amount,gis_requests_qty,gis_requests_amount,gis_cleared_qty,gis_item_desc,gis_item_code,total_cleared_item,total_requests_item,value,unit_price,quantity,uom,branch,item_desc,item_id,element_desc,element_id,item_seq,total_cleared,total_requests,date_field,status,item_type,project_name,project_id,source_file,gis_qty,gis_item_name,gis_value,gis_unit_price,request_qty,request_amount,cleared_qty,cleared_amount,total_requests_num,total_cleared_num,total_requests_item_num,total_cleared_item_num,quantity_num,unit_price_num,value_num,gis_qty_num,gis_unit_price_num,gis_value_num,request_qty_num,request_amount_num,cleared_qty_num,cleared_amount_num,_alloc,_used
,,,,,1101145,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,304839,"184,250.00","198,500",31/12/2025,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / منتجع شرم شيخ الحديدة 3513_الحالي شارع كيلو 7_الحديدة,208060018549,هندهولات_3_1779041552488.HTM,1,سلك تربيط,"1,250",,,,,,198500.0,184250.0,,,,,,1.0,,1250.0,,,,,,
,,,,,1109807,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,304839,"184,250.00","198,500",31/12/2025,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / منتجع شرم شيخ الحديدة 3513_الحالي شارع كيلو 7_الحديدة,208060018549,هندهولات_3_1779041552488.HTM,2000,ماء للعمل,"8,000",,,,,,198500.0,184250.0,,,,,,2000.0,,8000.0,,,,,,
,,,,,12ERP008,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,304839,"184,250.00","198,500",31/12/2025,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / منتجع شرم شيخ الحديدة 3513_الحالي شارع كيلو 7_الحديدة,208060018549,هندهولات_3_1779041552488.HTM,1,مقطوعية اعمال حفر(متنوعة),"10,000",,,,,,198500.0,184250.0,,,,,,1.0,,10000.0,,,,,,
,,,,,12ERP015,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,304839,"184,250.00","198,500",31/12/2025,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / منتجع شرم شيخ الحديدة 3513_الحالي شارع كيلو 7_الحديدة,208060018549,هندهولات_3_1779041552488.HTM,1,مصنعية بناء ولياسة وحدادة وصب السق,"38,000",,,,,,198500.0,184250.0,,,,,,1.0,,38000.0,,,,,,
,,,,,,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,"2,200",,"2,200",1,,,,,275600.0,263724.44,,,,,,2200.0,1.0,2200.0,,,,,,
,,,,,1101106,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,4,حديد ابو 14ملم,"27,200",,,,,,275600.0,263724.44,,,,,,4.0,,27200.0,,,,,,
,,,,,1101114,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,8,اسمنت,"32,800",,,,,,275600.0,263724.44,,,,,,8.0,,32800.0,,,,,,
,,,,,1101116,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,1,كري,"16,000",,,,,,275600.0,263724.44,,,,,,1.0,,16000.0,,,,,,
,,,,,1101117,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,1.5,رمل,"11,250",,,,,,275600.0,263724.44,,,,,,1.5,,11250.0,,,,,,
,,,,,1101139,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,170,بلك,"102,000",,,,,,275600.0,263724.44,,,,,,170.0,,102000.0,,,,,,
,,,,,1101145,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,1,سلك تربيط,"1,250",,,,,,275600.0,263724.44,,,,,,1.0,,1250.0,,,,,,
,,,,,1109807,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,2000,ماء للعمل,"8,000",,,,,,275600.0,263724.44,,,,,,2000.0,,8000.0,,,,,,
,,,,,12ERP008,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,1,مقطوعية اعمال حفر(متنوعة),"20,000",,,,,,275600.0,263724.44,,,,,,1.0,,20000.0,,,,,,
,,,,,12ERP015,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,305099,"263,724.44","275,600",10/01/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / شركة رواد السعيدة للتنمية العقارية والاستثمارية 3556_الدريهمي منتجع الغرب خلف جامعة الحديدة  _الحديدة,208060018562,هندهولات_3_1779041552488.HTM,1,مصنعية بناء ولياسة وحدادة وصب السق,"50,000",,,,,,275600.0,263724.44,,,,,,1.0,,50000.0,,,,,,
,,,,,,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,"2,200",,,,,,,,198020.0,10000.0,,,,,,2200.0,,,,,,,,
,,,,,1101106,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,4,حديد ابو 14ملم,"27,600",,,,,,198020.0,10000.0,,,,,,4.0,,27600.0,,,,,,
,,,,,1101114,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,8,اسمنت,"32,800",,,,,,198020.0,10000.0,,,,,,8.0,,32800.0,,,,,,
,,,,,1101116,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,1,كري,"16,000",,,,,,198020.0,10000.0,,,,,,1.0,,16000.0,,,,,,
,,,,,1101117,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,1.5,رمل,"11,250",,,,,,198020.0,10000.0,,,,,,1.5,,11250.0,,,,,,
,,,,,1101139,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,119,بلك,"69,020",,,,,,198020.0,10000.0,,,,,,119.0,,69020.0,,,,,,
,,,,,1101145,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,1,سلك تربيط,"1,250",,,,,,198020.0,10000.0,,,,,,1.0,,1250.0,,,,,,
,,,,,1109807,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,2000,ماء للعمل,"8,000",,,,,,198020.0,10000.0,,,,,,2000.0,,8000.0,,,,,,
,,,,,12ERP008,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,1,مقطوعية اعمال حفر(متنوعة),"10,000",,,,,,198020.0,10000.0,,,,,,1.0,,10000.0,,,,,,
,,,,,12ERP015,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313360,"10,000","198,020",07/02/2026,منجز,VIP,تقديم خدمة الانترنت عبر الالياف للاخوة / محمد عبدالجبار احمد القدسي 3677_باجل شارع صنعاء داركينة_الحديدة,208060018685,هندهولات_3_1779041552488.HTM,1,مصنعية بناء ولياسة وحدادة وصب السق,"15,000",,,,,,198020.0,10000.0,,,,,,1.0,,15000.0,,,,,,
,,,,,,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,"4,400",,,,,,,,396320.0,,,,,,,4400.0,,,,,,,,
,,,,,1101105,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,2,حديد ابو 12ملم,"9,800",,,,,,396320.0,,,,,,,2.0,,9800.0,,,,,,
,,,,,1101106,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,8,حديد ابو 14ملم,"55,200",,,,,,396320.0,,,,,,,8.0,,55200.0,,,,,,
,,,,,1101114,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,16,اسمنت,"65,600",,,,,,396320.0,,,,,,,16.0,,65600.0,,,,,,
,,,,,1101116,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,2,كري,"32,000",,,,,,396320.0,,,,,,,2.0,,32000.0,,,,,,
,,,,,1101117,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,3,رمل,"22,500",,,,,,396320.0,,,,,,,3.0,,22500.0,,,,,,
,,,,,1101139,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,204,بلك,"118,320",,,,,,396320.0,,,,,,,204.0,,118320.0,,,,,,
,,,,,1101145,,,,,,,ادارة فرع الحديدة,هندهول دكت فرعي مقاس 160 سم * 140 سم 100 ارتفاع,10983,هندهول دكت فرعي مربع,5,313939,,"396,320",07/03/2026,جاري,جهات حكومية,توصيل كابل الياف الى موقع GH91 شارع الخمسين _الحديدة,208060018813,هندهولات_3_1779041552488.HTM,2,سلك تربيط,"2,500",,,,,,396320.0,,,,,,,2.0,,2500.0,,,,,,
